"No.","Latitude","Longitude","Elevation (m)","Timestamp UTC (ms)"
"299","41.570180","-93.580702","210.1258156958113","1680559293507"
"300","41.570130","-93.580618","210.20599951807202","1680559295083"
"301","41.570081","-93.580532","209.77892414884047","1680559296774"
"302","41.570037","-93.580445","209.7852544782508","1680559298457"
"303","41.569997","-93.580347","209.75149277617572","1680559300695"
"304","41.569962","-93.580253","209.664979030077","1680559302395"
"305","41.569929","-93.580155","209.59745672148892","1680559304083"
"306","41.569894","-93.580060","209.5172746805544","1680559305770"
"307","41.569856","-93.579959","209.39911305910658","1680559307457"
"308","41.569812","-93.579838","209.3885629946526","1680559309146"
"309","41.569761","-93.579703","209.40755312014875","1680559310833"
"310","41.569713","-93.579569","209.30452973215506","1680559312520"
"311","41.569663","-93.579425","208.99019314020563","1680559314008"
"312","41.569601","-93.579247","208.99019314020563","1680559316009"
"313","41.569531","-93.579056","209.03450334454863","1680559318008"
"314","41.569495","-93.578934","208.98808313626802","1680559319646"
"315","41.569451","-93.578828","208.85937389202525","1680559321333"
"316","41.569382","-93.578714","208.89313350419587","1680559323583"
"317","41.569211","-93.578517","209.0281733011372","1680559326007"
"318","41.569000","-93.578287","209.35101155891653","1680559328008"
"319","41.568841","-93.578088","210.17179027425652","1680559330007"
"320","41.568788","-93.577998","210.258310197056","1680559332007"
"321","41.568767","-93.577977","209.90168499337898","1680559333663"
"322","41.568743","-93.577892","209.48810300724995","1680559335345"
"323","41.568705","-93.577740","209.5049835085524","1680559337600"
"324","41.568663","-93.577580","209.5345244669424","1680559339738"
"325","41.568600","-93.577494","209.4522320539088","1680559341988"
"326","41.568516","-93.577407","208.87198777810062","1680559343674"
"327","41.568448","-93.577365","208.82135016726727","1680559345363"
"328","41.568399","-93.577368","209.1694898677997","1680559347049"
"329","41.568361","-93.577387","209.2264595475039","1680559348706"
"330","41.568317","-93.577417","209.3973708902776","1680559350861"
"331","41.568148","-93.577502","209.50709357358528","1680559354007"
"332","41.567997","-93.577544","209.7349836973537","1680559356007"
"333","41.567879","-93.577573","209.95865960782146","1680559358007"
"334","41.567783","-93.577592","210.48833088378672","1680559360008"
"335","41.567769","-93.577603","210.92728681058043","1680559361650"
"336","41.567729","-93.577613","211.6026481325975","1680559363899"
"337","41.567677","-93.577559","211.86858645927526","1680559365587"
"338","41.567608","-93.577474","211.92346366325006","1680559367227"
"339","41.567545","-93.577407","212.39837742555017","1680559368962"
"340","41.567484","-93.577340","212.78466029504324","1680559371213"
"341","41.567443","-93.577291","213.02530444857143","1680559372922"
"342","41.567394","-93.577219","213.66494458110418","1680559375151"
"343","41.567365","-93.577157","213.22949219011974","1680559376726"
"344","41.567352","-93.577080","213.29068156583253","1680559378975"
"345","41.567348","-93.577021","213.8100270123175","1680559380663"
"346","41.567348","-93.576981","213.98737178976899","1680559382375"
"347","41.567351","-93.576934","213.97892671599845","1680559384009"
"348","41.567353","-93.576869","214.004261962619","1680559385638"
"349","41.567354","-93.576774","214.01904089154658","1680559387325"
"350","41.567348","-93.576649","213.96414785720316","1680559389576"
"351","41.567331","-93.576523","214.55743377504047","1680559391826"
"352","41.567312","-93.576418","214.69889955460866","1680559393514"
"353","41.567293","-93.576336","214.86359404158623","1680559395201"
"354","41.567255","-93.576230","215.40204071922233","1680559397997"
"355","41.567218","-93.576143","215.70704680236844","1680559399703"
"356","41.567176","-93.576066","216.40606756580712","1680559401391"
"357","41.567123","-93.575994","216.60997528878","1680559403637"
"358","41.567070","-93.575932","216.5825203134234","1680559405330"
"359","41.567016","-93.575873","216.5951918294312","1680559406956"
"360","41.566955","-93.575822","216.75147542199613","1680559408537"
"361","41.566901","-93.575786","217.57138318262827","1680559410167"
"362","41.566839","-93.575742","217.49535332678573","1680559411856"
"363","41.566770","-93.575703","217.47001019346442","1680559413542"
"364","41.566688","-93.575672","217.88127814870717","1680559415225"
"365","41.566622","-93.575648","217.88550201903377","1680559416856"
"366","41.566480","-93.575520","217.61034614670461","1680559420008"
"367","41.566380","-93.575343","217.70749441183017","1680559422008"
"368","41.566343","-93.575155","218.00645606568327","1680559424008"
"369","41.566360","-93.574961","217.4235479797095","1680559426008"
"370","41.566387","-93.574773","216.91881584058","1680559428009"
"371","41.566404","-93.574592","216.01501936079273","1680559430007"
"372","41.566398","-93.574414","214.1802718592018","1680559432008"
"373","41.566405","-93.574288","212.65408225529768","1680559434008"
"374","41.566400","-93.574212","211.3054386308266","1680559436008"
"375","41.566393","-93.574179","211.2231340144458","1680559438007"
"376","41.566360","-93.574109","211.53969461747084","1680559440007"
"377","41.566270","-93.573993","211.94068839999034","1680559442008"
"378","41.566158","-93.573933","212.31848415544903","1680559444009"
"379","41.566136","-93.573910","212.31848415544903","1680559445635"
"380","41.566099","-93.573897","212.37758222537445","1680559447324"
"381","41.566048","-93.573884","212.59287154555318","1680559449011"
"382","41.565954","-93.573871","212.62453220215298","1680559450699"
"383","41.565860","-93.573846","212.94536687819215","1680559452275"
"384","41.565786","-93.573808","213.120564637499","1680559453963"
"385","41.565719","-93.573765","213.37597992449992","1680559455650"
"386","41.565655","-93.573721","213.42453081062757","1680559457338"
"387","41.565592","-93.573668","213.53429905933717","1680559458913"
"388","41.565513","-93.573603","212.66661979839694","1680559460601"
"389","41.565430","-93.573533","213.46674919914147","1680559462275"
"390","41.565349","-93.573458","213.9666578787909","1680559463977"
"391","41.565270","-93.573396","213.91599506614932","1680559465665"
"392","41.565202","-93.573327","213.60396041802193","1680559467293"
"393","41.565064","-93.573178","213.62718099848564","1680559470008"
"394","41.564943","-93.573051","213.53429905933717","1680559472007"
"395","41.564820","-93.572914","213.04600415932026","1680559474007"
"396","41.564713","-93.572767","213.04600415932026","1680559476008"
"397","41.564615","-93.572632","214.2794942769915","1680559478007"
"398","41.564519","-93.572509","214.76717883427585","1680559480007"
"399","41.564441","-93.572401","214.636282381221","1680559482008"
"400","41.564366","-93.572297","214.40827404529796","1680559484008"
"401","41.564300","-93.572220","214.4124963659989","1680559486007"
"402","41.564210","-93.572091","214.01075179543614","1680559488008"
"403","41.564185","-93.572049","214.58452548952812","1680559489359"
"404","41.564064","-93.571862","213.6961939701576","1680559492008"
"405","41.563934","-93.571673","214.09053062250348","1680559494008"
"406","41.563803","-93.571456","213.86676466995215","1680559496008"
"407","41.563701","-93.571289","212.8032513047529","1680559498008"
"408","41.563611","-93.571122","212.19112288546245","1680559500008"
"409","41.563533","-93.570958","212.06521139249128","1680559502008"
"410","41.563471","-93.570800","211.966014961731","1680559504008"
"411","41.563390","-93.570617","211.57346178149015","1680559506008"
"412","41.563285","-93.570463","211.1703750664518","1680559508007"
"413","41.563183","-93.570312","210.66310606474093","1680559510008"
"414","41.563074","-93.570193","210.74751967556006","1680559512009"
"415","41.562972","-93.570075","210.84881712123945","1680559514007"
"416","41.562884","-93.569961","211.33709446589017","1680559516008"
"417","41.562783","-93.569818","211.17670612282467","1680559518007"
"418","41.562700","-93.569674","210.7496300266306","1680559520007"
"419","41.562610","-93.569497","210.59135515830394","1680559522008"
"420","41.562512","-93.569327","210.12498911060663","1680559524008"
"421","41.562413","-93.569142","210.053242771491","1680559526008"
"422","41.562315","-93.568997","209.9477345554488","1680559528007"
"423","41.562215","-93.568854","210.02370033825656","1680559530008"
"424","41.562128","-93.568746","210.27270407917285","1680559532009"
"425","41.562028","-93.568603","210.76440249887787","1680559534007"
"426","41.561939","-93.568466","210.5681417601395","1680559536007"
"427","41.561847","-93.568325","210.1714135368772","1680559538007"
"428","41.561751","-93.568170","209.91608234742523","1680559540007"
"429","41.561644","-93.568039","209.90553163775536","1680559542008"
"430","41.561568","-93.567937","209.8506681597442","1680559544008"
"431","41.561493","-93.567836","210.1714135368772","1680559546008"
"432","41.561415","-93.567738","210.13554009418914","1680559548009"
"433","41.561338","-93.567608","210.06801402682322","1680559550008"
"434","41.561244","-93.567488","210.44233520822735","1680559552008"
"435","41.561133","-93.567362","210.562615730481","1680559554007"
"436","41.561054","-93.567227","210.6449139160286","1680559556009"
"437","41.560982","-93.567133","210.53729337304338","1680559558007"
"438","41.560909","-93.567033","210.40857256223677","1680559560008"
"439","41.560829","-93.566927","210.35792884609418","1680559562008"
"440","41.560767","-93.566824","210.50986090475186","1680559564008"
"441","41.560711","-93.566741","210.7124412307952","1680559566007"
"442","41.560600","-93.566596","210.94457048956974","1680559568008"
"443","41.560544","-93.566514","211.0036589550528","1680559570007"
"444","41.560472","-93.566411","211.24112379460013","1680559572009"
"445","41.560374","-93.566276","211.36141266449675","1680559574008"
"446","41.560330","-93.566222","211.3888472078691","1680559575547"
"447","41.560282","-93.566170","211.5386835927406","1680559576964"
"448","41.560224","-93.566123","211.68008092683198","1680559578652"
"449","41.560145","-93.566060","211.85102713066306","1680559580339"
"450","41.560061","-93.565995","212.25835732621624","1680559582008"
"451","41.559989","-93.565936","212.55173164660914","1680559583714"
"452","41.559919","-93.565879","212.8345625730674","1680559585289"
"453","41.559834","-93.565810","213.09629514426155","1680559587508"
"454","41.559765","-93.565750","213.52901595931735","1680559589113"
"455","41.559695","-93.565700","213.95753693665517","1680559591333"
"456","41.559633","-93.565661","214.1633830530135","1680559593051"
"457","41.559568","-93.565625","214.2794942769915","1680559594739"
"458","41.559506","-93.565590","214.6067253981414","1680559596426"
"459","41.559444","-93.565557","214.91707887497387","1680559598002"
"460","41.559375","-93.565509","215.50192557676974","1680559599690"
"461","41.559287","-93.565449","215.75741282739006","1680559601377"
"462","41.559191","-93.565379","216.00657312046792","1680559603064"
"463","41.559107","-93.565313","216.12270966468594","1680559604639"
"464","41.559032","-93.565249","216.4626821748913","1680559606327"
"465","41.558961","-93.565189","216.63584113120265","1680559608008"
"466","41.558887","-93.565140","216.88080376169455","1680559609701"
"467","41.558821","-93.565107","216.8892508755639","1680559611278"
"468","41.558739","-93.565091","216.8998097797704","1680559612964"
"469","41.558659","-93.565086","216.8998097797704","1680559614652"
"470","41.558560","-93.565097","216.7139749923424","1680559616902"
"471","41.558400","-93.565175","216.18394593953747","1680559620008"
"472","41.558293","-93.565293","215.84398463904512","1680559622008"
"473","41.558219","-93.565444","214.98675162973603","1680559624007"
"474","41.558192","-93.565581","214.95508212456542","1680559626007"
"475","41.558168","-93.565728","215.13243288171253","1680559628008"
"476","41.558152","-93.565906","215.06909289845305","1680559630008"
"477","41.558159","-93.566088","215.0479796761661","1680559632009"
"478","41.558196","-93.566257","215.06275892622932","1680559634008"
"479","41.558253","-93.566399","214.83051655535047","1680559636008"
"480","41.558308","-93.566556","214.43149683525735","1680559638008"
"481","41.558350","-93.566694","214.26260527256733","1680559640007"
"482","41.558378","-93.566888","214.19082738020393","1680559642007"
"483","41.558382","-93.567098","214.26049414938672","1680559644007"
"484","41.558384","-93.567322","214.57927972067506","1680559646007"
"485","41.558375","-93.567521","214.8199602355478","1680559648009"
"486","41.558350","-93.567716","214.9846403257004","1680559650008"
"487","41.558319","-93.567911","214.9191901621361","1680559652008"
"488","41.558268","-93.568092","214.96563861310688","1680559654009"
"489","41.558189","-93.568270","215.27389389125904","1680559656008"
"490","41.558078","-93.568425","214.963527314344","1680559658008"
"491","41.557973","-93.568563","214.5011655879198","1680559660008"
"492","41.557859","-93.568671","214.52649982215553","1680559662007"
"493","41.557736","-93.568777","214.87063069082183","1680559664007"
"494","41.557627","-93.568882","215.6540999795588","1680559666008"
"495","41.557511","-93.568976","215.65621134265592","1680559668008"
"496","41.557417","-93.569057","215.6688795323151","1680559670008"
"497","41.557344","-93.569117","215.84201336037114","1680559672008"
"498","41.557289","-93.569163","216.2284101789803","1680559674007"
"499","41.557214","-93.569243","216.55358840085466","1680559676009"
"500","41.557139","-93.569356","217.02448553089675","1680559678008"
"501","41.557089","-93.569432","217.26733511023303","1680559680008"
"502","41.557033","-93.569498","217.67702760439914","1680559682008"
"503","41.556897","-93.569623","217.909336293615","1680559684008"
"504","41.556776","-93.569711","217.90722436768436","1680559686007"
"505","41.556661","-93.569775","218.16277123590112","1680559688008"
"506","41.556577","-93.569800","220.0","1680559690007"
"507","41.556520","-93.569817","220.0","1680559691600"
"508","41.556466","-93.569824","220.0","1680559693242"
"509","41.556405","-93.569827","220.0","1680559694881"
"510","41.556360","-93.569838","220.0","1680559696543"
"511","41.556309","-93.569855","220.0","1680559698177"
"512","41.556242","-93.569876","220.0","1680559699863"
"513","41.556090","-93.569881","220.0","1680559702007"
"514","41.555910","-93.569843","220.0","1680559704009"
"515","41.555740","-93.569755","220.0","1680559706008"
"516","41.555653","-93.569687","220.0","1680559708008"
"517","41.555616","-93.569671","220.0","1680559709661"
"518","41.555549","-93.569600","220.0","1680559711861"
"519","41.555440","-93.569483","222.04666038865616","1680559714007"
"520","41.555306","-93.569322","220.0","1680559716009"
"521","41.555209","-93.569187","222.06461825774176","1680559718007"
"522","41.555140","-93.569028","222.1485982106987","1680559720008"
"523","41.555070","-93.568873","222.2711364942262","1680559722008"
"524","41.554934","-93.568730","222.87698764378104","1680559725437"
"525","41.554854","-93.568696","220.0","1680559727007"
"526","41.554740","-93.568670","220.0","1680559729007"
"527","41.554647","-93.568673","220.0","1680559731007"
"528","41.554548","-93.568670","220.0","1680559733008"
"529","41.554448","-93.568656","220.0","1680559735007"
"530","41.554333","-93.568634","220.0","1680559737007"
"531","41.554235","-93.568603","220.0","1680559739009"
"532","41.554125","-93.568579","220.0","1680559741008"
"533","41.554013","-93.568558","220.0","1680559743008"
"534","41.553901","-93.568533","220.0","1680559745008"
"535","41.553789","-93.568500","220.0","1680559747007"
"536","41.553703","-93.568468","222.5","1680559749008"
"537","41.553610","-93.568429","222.5","1680559751007"
"538","41.553516","-93.568381","222.5","1680559753008"
"539","41.553434","-93.568355","222.5","1680559755008"
"540","41.553338","-93.568335","222.5","1680559757008"
"541","41.553251","-93.568307","222.5","1680559759007"
"542","41.553189","-93.568299","222.5","1680559761007"
"543","41.553155","-93.568311","222.5","1680559762681"
"544","41.553084","-93.568293","222.5","1680559764367"
"545","41.552998","-93.568284","222.5","1680559766056"
"546","41.552819","-93.568338","222.5","1680559769008"
"547","41.552686","-93.568362","222.5","1680559771009"
"548","41.552629","-93.568371","222.5","1680559772740"
"549","41.552560","-93.568375","222.5","1680559774428"
"550","41.552491","-93.568380","224.4514793546196","1680559776122"
"551","41.552421","-93.568371","222.5","1680559777715"
"552","41.552320","-93.568335","222.5","1680559779917"
"553","41.552147","-93.568230","222.5","1680559783007"
"554","41.552029","-93.568139","222.5","1680559785007"
"555","41.551929","-93.568029","222.5","1680559787008"
"556","41.551833","-93.567878","224.27737150225983","1680559789008"
"557","41.551749","-93.567754","224.17803166366286","1680559791008"
"558","41.551677","-93.567649","224.5225556746879","1680559793008"
"559","41.551606","-93.567546","224.84172848424174","1680559795007"
"560","41.551528","-93.567471","224.71490340841012","1680559797008"
"561","41.551448","-93.567414","225.55417389639967","1680559799008"
"562","41.551387","-93.567381","224.50008072394184","1680559801008"
"563","41.551328","-93.567354","224.6078764723257","1680559803009"
"564","41.551246","-93.567316","226.0","1680559805008"
"565","41.551194","-93.567285","226.0","1680559806721"
"566","41.551117","-93.567254","226.0","1680559808311"
"567","41.550919","-93.567230","226.0","1680559811008"
"568","41.550702","-93.567241","226.0","1680559813009"
"569","41.550536","-93.567281","226.0","1680559815008"
"570","41.550423","-93.567376","226.0","1680559817007"
"571","41.550316","-93.567468","226.0","1680559819008"
"572","41.550206","-93.567502","226.0","1680559821007"
"573","41.550090","-93.567566","226.0","1680559823008"
"574","41.549964","-93.567597","226.0","1680559825007"
"575","41.549855","-93.567594","227.65285458531736","1680559827008"
"576","41.549748","-93.567581","227.88172931720692","1680559829009"
"577","41.549646","-93.567581","228.08682325591064","1680559831008"
"578","41.549554","-93.567606","228.205230269676","1680559833009"
"579","41.549456","-93.567623","228.11853925768463","1680559835008"
"580","41.549362","-93.567663","227.95361734787804","1680559837008"
"581","41.549287","-93.567680","228.18408603843454","1680559839007"
"582","41.549201","-93.567674","228.58372095545286","1680559841009"
"583","41.549086","-93.567662","228.820550562525","1680559843008"
"584","41.548998","-93.567631","229.4147683383016","1680559845009"
"585","41.548921","-93.567567","230.26281693671507","1680559847008"
"586","41.548876","-93.567462","232.29998779296875","1680559849007"
"587","41.548857","-93.567297","232.29998779296875","1680559851008"
"588","41.548858","-93.567115","229.89999389648438","1680559853007"
"589","41.548859","-93.566945","229.89999389648438","1680559855008"
"590","41.548867","-93.566825","229.89999389648438","1680559857007"
"591","41.548862","-93.566768","229.89999389648438","1680559858657"
"592","41.548866","-93.566645","229.89999389648438","1680559860344"
"593","41.548865","-93.566514","230.56473008381147","1680559862189"
"594","41.548856","-93.566243","230.07745494322927","1680559865009"
"595","41.548843","-93.566082","229.95351254804257","1680559867009"
"596","41.548812","-93.565956","227.39999389648438","1680559869008"
"597","41.548801","-93.565945","227.39999389648438","1680559870554"
"598","41.548646","-93.565970","227.39999389648438","1680559873007"
"599","41.548475","-93.566011","227.39999389648438","1680559875007"
"600","41.548295","-93.566046","227.39999389648438","1680559877007"
"601","41.548166","-93.566008","227.39999389648438","1680559879008"
"602","41.548076","-93.565867","227.39999389648438","1680559881008"
"603","41.548061","-93.565660","227.39999389648438","1680559883008"
"604","41.548060","-93.565471","229.89999389648438","1680559885008"
"605","41.548051","-93.565299","229.89999389648438","1680559887007"
"606","41.548035","-93.565140","229.88425106488393","1680559889009"
"607","41.548020","-93.564982","229.13562880732013","1680559891008"
"608","41.548032","-93.564798","227.39999389648438","1680559893008"
"609","41.548038","-93.564627","227.39999389648438","1680559895008"
"610","41.548038","-93.564457","227.39999389648438","1680559897009"
"611","41.548029","-93.564302","227.39999389648438","1680559899007"
"612","41.548017","-93.564162","227.39999389648438","1680559901007"
"613","41.547997","-93.564022","227.39999389648438","1680559903007"
"614","41.547994","-93.563874","226.0","1680559905007"
"615","41.547984","-93.563718","227.39999389648438","1680559907007"
"616","41.547967","-93.563569","227.39999389648438","1680559909007"
"617","41.547967","-93.563410","226.0","1680559911008"
"618","41.547970","-93.563254","226.0","1680559913007"
"619","41.547965","-93.563102","226.0","1680559915008"
"620","41.547965","-93.562954","226.0","1680559917009"
"621","41.547976","-93.562821","227.39999389648438","1680559919008"
"622","41.547968","-93.562699","227.39999389648438","1680559921008"
"623","41.547952","-93.562586","226.0","1680559923007"
"624","41.547976","-93.562425","226.0","1680559925009"
"625","41.547986","-93.562270","226.0","1680559927008"
"626","41.548017","-93.562135","226.0","1680559929007"
"627","41.548043","-93.562004","226.0","1680559931009"
"628","41.548060","-93.561872","224.10476755521688","1680559933007"
"629","41.548090","-93.561746","223.87813122026694","1680559935008"
"630","41.548112","-93.561620","224.2775795689749","1680559937007"
"631","41.548115","-93.561481","224.23108196509122","1680559939007"
"632","41.548113","-93.561340","226.0","1680559941009"
"633","41.548112","-93.561213","224.79646790989386","1680559943008"
"634","41.548104","-93.561094","224.87678748549922","1680559945008"
"635","41.548098","-93.561002","224.3420425792558","1680559947008"
"636","41.548097","-93.560901","224.27652280240994","1680559949008"
"637","41.548093","-93.560780","226.0","1680559951007"
"638","41.548090","-93.560635","225.0981240915085","1680559953008"
"639","41.548087","-93.560521","225.1129196455754","1680559955007"
"640","41.548071","-93.560482","225.23339869267426","1680559956647"
"641","41.548081","-93.560287","224.81701348439236","1680559959008"
"642","41.548068","-93.560117","224.13069028348554","1680559961007"
"643","41.548037","-93.559956","224.3985353109312","1680559963008"
"644","41.548012","-93.559818","224.3985353109312","1680559965007"
"645","41.547970","-93.559651","224.4133296405809","1680559967008"
"646","41.547923","-93.559508","224.1512624912005","1680559969008"
"647","41.547885","-93.559359","223.71802413467663","1680559971008"
"648","41.547824","-93.559248","223.39258163229425","1680559973007"
"649","41.547733","-93.559215","222.94247726062133","1680559975009"
"650","41.547623","-93.559241","222.54522195147388","1680559977008"
"651","41.547517","-93.559323","222.51141385099618","1680559979009"
"652","41.547425","-93.559427","222.51141385099618","1680559981007"
"653","41.547324","-93.559488","221.9050040127085","1680559983007"
"654","41.547218","-93.559491","221.97050263136367","1680559985009"
"655","41.547191","-93.559377","222.34871425854146","1680559987007"
"656","41.547213","-93.559234","223.47288446202424","1680559989009"
"657","41.547217","-93.559160","223.0650385178759","1680559991007"
"658","41.547184","-93.559068","222.36773093240663","1680559993007"
"659","41.547103","-93.558958","222.07403374109384","1680559995008"
"660","41.546993","-93.558862","221.84795724221613","1680559997009"
"661","41.546886","-93.558751","221.71273680549433","1680559999008"
"662","41.546786","-93.558545","221.59230792508646","1680560001007"
"663","41.546780","-93.558297","221.5352632647643","1680560003009"
"664","41.546784","-93.558079","221.1803273608487","1680560005007"
"665","41.546751","-93.557898","220.72400309582844","1680560007008"
"666","41.546700","-93.557727","220.50852519973353","1680560009007"
"667","41.546642","-93.557574","219.57797376000758","1680560011008"
"668","41.546578","-93.557420","220.52645128577336","1680560013007"
"669","41.546516","-93.557260","219.90043937179985","1680560015009"
"670","41.546460","-93.557106","220.73562287249683","1680560017008"
"671","41.546396","-93.556955","219.85048437241994","1680560019007"
"672","41.546329","-93.556809","220.80097279299065","1680560021009"
"673","41.546266","-93.556659","219.6223353540791","1680560023007"
"674","41.546203","-93.556501","219.14493233187972","1680560025007"
"675","41.546143","-93.556340","219.25055014693186","1680560027007"
"676","41.546074","-93.556187","219.5251626420332","1680560029007"
"677","41.546000","-93.556045","219.51550063436287","1680560031007"
"678","41.545928","-93.555902","219.30848966512173","1680560033007"
"679","41.545857","-93.555759","219.28102940718247","1680560035009"
"680","41.545788","-93.555610","219.26530165704452","1680560037008"
"681","41.545716","-93.555466","219.44273377810794","1680560039009"
"682","41.545648","-93.555315","219.85675654431753","1680560041008"
"683","41.545581","-93.555168","220.09968750489753","1680560043008"
"684","41.545510","-93.555025","220.67432417136496","1680560045008"
"685","41.545442","-93.554881","220.74614907770882","1680560047008"
"686","41.545377","-93.554738","220.7482615841925","1680560049008"
"687","41.545307","-93.554603","220.67432417136496","1680560051007"
"688","41.545241","-93.554462","219.42165380785684","1680560053008"
"689","41.545176","-93.554319","219.3075843157617","1680560055009"
"690","41.545110","-93.554173","219.25688725779986","1680560057007"
"691","41.545043","-93.554031","219.40052971170837","1680560059008"
"692","41.544977","-93.553881","219.31814624110723","1680560061007"
"693","41.544918","-93.553737","220.92360146272523","1680560063008"
"694","41.544866","-93.553598","221.1623230474417","1680560065008"
"695","41.544827","-93.553472","221.2848553285878","1680560067007"
"696","41.544781","-93.553357","220.90246554802633","1680560069008"
"697","41.544720","-93.553238","221.12218651121134","1680560071008"
"698","41.544659","-93.553108","222.10459972314442","1680560073009"
"699","41.544597","-93.552990","222.3095482432024","1680560075008"
"700","41.544495","-93.552927","221.853209464043","1680560077007"
"701","41.544374","-93.552909","221.7073940584189","1680560079007"
"702","41.544277","-93.552832","221.74531699902423","1680560081008"
"703","41.544213","-93.552696","220.92582515009798","1680560083007"
"704","41.544159","-93.552551","221.19626636153095","1680560085007"
"705","41.544116","-93.552397","221.50771225066381","1680560087008"
"706","41.544092","-93.552226","221.83310212284556","1680560089009"
"707","41.544077","-93.552050","221.78661708854196","1680560091007"
"708","41.544050","-93.551917","222.19340799841171","1680560093007"
"709","41.544022","-93.551817","223.15686238544072","1680560095008"
"710","41.543988","-93.551670","222.09832367840266","1680560097008"
"711","41.543929","-93.551523","221.64193382954932","1680560099009"
"712","41.543861","-93.551423","222.6999969482422","1680560101008"
"713","41.543788","-93.551333","222.6999969482422","1680560103008"
"714","41.543700","-93.551229","222.6999969482422","1680560105007"
"715","41.543595","-93.551095","222.6999969482422","1680560107007"
"716","41.543500","-93.550971","222.6999969482422","1680560109007"
"717","41.543401","-93.550851","222.6999969482422","1680560111008"
"718","41.543301","-93.550729","222.6999969482422","1680560113007"
"719","41.543182","-93.550639","222.6999969482422","1680560115007"
"720","41.543047","-93.550614","222.6999969482422","1680560117007"
"721","41.542921","-93.550634","222.6999969482422","1680560119007"
"722","41.542746","-93.550722","222.6999969482422","1680560122007"
"723","41.542636","-93.550733","222.6999969482422","1680560124008"
"724","41.542532","-93.550732","222.6999969482422","1680560126008"
"725","41.542305","-93.550783","222.6999969482422","1680560130008"
"726","41.542183","-93.550814","222.6999969482422","1680560132007"
"727","41.542065","-93.550844","222.6999969482422","1680560134009"
"728","41.541944","-93.550871","222.6999969482422","1680560136008"
"729","41.541823","-93.550892","222.6999969482422","1680560138007"
"730","41.541703","-93.550898","222.6999969482422","1680560140009"
"731","41.541588","-93.550902","222.6999969482422","1680560142007"
"732","41.541478","-93.550888","222.6999969482422","1680560144008"
"733","41.541362","-93.550842","222.6999969482422","1680560146007"
"734","41.541249","-93.550793","222.6999969482422","1680560148007"
"735","41.541133","-93.550725","222.6999969482422","1680560150007"
"736","41.541019","-93.550645","222.6999969482422","1680560152008"
"737","41.540910","-93.550582","222.6999969482422","1680560154008"
"738","41.540797","-93.550519","222.6999969482422","1680560156008"
"739","41.540680","-93.550453","222.6999969482422","1680560158008"
"740","41.540565","-93.550389","222.6999969482422","1680560160008"
"741","41.540442","-93.550323","222.6999969482422","1680560162008"
"742","41.540318","-93.550259","222.6999969482422","1680560164008"
"743","41.540202","-93.550193","222.6999969482422","1680560166008"
"744","41.540085","-93.550096","222.6999969482422","1680560168008"
"745","41.539970","-93.549985","221.00108162420526","1680560170008"
"746","41.539855","-93.549878","220.8341502120228","1680560172007"
"747","41.539742","-93.549762","220.7327520736688","1680560174007"
"748","41.539631","-93.549648","220.8742873111325","1680560176008"
"749","41.539524","-93.549553","220.9377919821809","1680560178007"
"750","41.539415","-93.549457","221.04217685649513","1680560180008"
"751","41.539305","-93.549348","220.9893654118859","1680560182008"
"752","41.539201","-93.549261","220.90174964664328","1680560184008"
"753","41.539095","-93.549212","222.6999969482422","1680560186007"
"754","41.538980","-93.549199","222.6999969482422","1680560188007"
"755","41.538863","-93.549193","222.6999969482422","1680560190008"
"756","41.538748","-93.549197","222.6999969482422","1680560192007"
"757","41.538637","-93.549202","222.6999969482422","1680560194008"
"758","41.538525","-93.549202","222.6999969482422","1680560196007"
"759","41.538418","-93.549218","222.6999969482422","1680560198007"
"760","41.538327","-93.549293","222.6999969482422","1680560200007"
"761","41.538136","-93.549463","222.6999969482422","1680560204007"
"762","41.538005","-93.549469","222.6999969482422","1680560206007"
"763","41.537869","-93.549433","222.6999969482422","1680560208009"
"764","41.537710","-93.549377","222.6999969482422","1680560210007"
"765","41.537549","-93.549369","222.6999969482422","1680560212007"
"766","41.537390","-93.549371","222.6999969482422","1680560214008"
"767","41.537240","-93.549371","222.6999969482422","1680560216008"
"768","41.537089","-93.549383","222.6999969482422","1680560218009"
"769","41.536945","-93.549439","222.6999969482422","1680560220008"
"770","41.536833","-93.549573","222.6999969482422","1680560222008"
"771","41.536808","-93.549765","222.6999969482422","1680560224009"
"772","41.536810","-93.549958","222.6999969482422","1680560226008"
"773","41.536815","-93.550168","221.05023627980768","1680560228008"
"774","41.536829","-93.550357","220.5258938632105","1680560230008"
"775","41.536843","-93.550540","220.11404649333662","1680560232008"
"776","41.536848","-93.550718","219.65364600783823","1680560234007"
"777","41.536858","-93.550892","219.94508927418434","1680560236008"
"778","41.536869","-93.551078","218.7868938848838","1680560238009"
"779","41.536890","-93.551263","218.81012482635128","1680560240009"
"780","41.537048","-93.551568","220.19852636929062","1680560244007"
"781","41.537172","-93.551672","222.6999969482422","1680560246007"
"782","41.537285","-93.551763","222.6999969482422","1680560248009"
"783","41.537373","-93.551869","222.6999969482422","1680560250009"
"784","41.537434","-93.552004","220.70383925496128","1680560252007"
"785","41.537471","-93.552166","220.59843641156266","1680560254008"
"786","41.537520","-93.552300","220.79888580603665","1680560256009"
"787","41.537559","-93.552415","222.6999969482422","1680560258008"
"788","41.537717","-93.552603","222.6999969482422","1680560262008"
"789","41.537822","-93.552670","222.6999969482422","1680560264007"
